id,ElementProperty|MagpieData mean MendeleevNumber,GlobalSymmetryFeatures|spacegroup_num,ValenceOrbital|avg f valence electrons,ElementProperty|MagpieData maximum MendeleevNumber,LatticeConstants|a,ElementProperty|MagpieData range NsValence,ElementProperty|MagpieData maximum NdValence,AtomicOrbitals|gap_AO,YangSolidSolution|Yang delta,ElementProperty|MagpieData mode NUnfilled,LatticeConstants|c,ElementProperty|MagpieData maximum NUnfilled,ValenceOrbital|frac s valence electrons,AtomicOrbitals|LUMO_element,ElementProperty|MagpieData range NUnfilled,ElementProperty|MagpieData mean Electronegativity,ElementProperty|MagpieData avg_dev AtomicWeight,ValenceOrbital|avg d valence electrons,ElementProperty|MagpieData maximum Electronegativity,ElementProperty|MagpieData mean NUnfilled,ElementProperty|MagpieData mean CovalentRadius,ElementProperty|MagpieData range Electronegativity,ElementProperty|MagpieData range MendeleevNumber,ElementProperty|MagpieData maximum NValence,ElementProperty|MagpieData minimum Electronegativity,hull_distance
35897402,66.8,187,5.6,88,3.1819107556602,0,4,0.0,0.193918507395057,5,6.54064126875624,6,0.192307692307692,74,4,2.276,79.65328,1.6,2.58,4.8,119.4,0.54,37,20,2.04,
27156309,62.8,187,0.0,72,3.0927398396525,1,10,0.0,0.234756787323376,5,7.72260693499046,6,0.266666666666667,42,6,2.018,43.50368,4.0,2.16,4.4,124.0,0.47,22,12,1.69,
39186520,66.4,187,0.0,72,3.15051052114304,1,10,0.049604,0.2279288267092,3,7.28318276196859,5,0.222222222222222,45,5,2.066,45.72624,5.2,2.28,3.2,119.2,0.59,13,12,1.69,
19436725,65.2,187,0.0,72,3.0685526858703,1,10,0.006147,0.229617304492512,4,7.51748302664511,5,0.235294117647059,48,5,2.034,45.13888,4.8,2.2,3.6,120.8,0.51,16,12,1.69,
10693257,63.2,187,5.6,72,3.08747544468063,0,10,0.0,0.230543921141055,5,7.78948949330191,6,0.172413793103448,74,6,2.098,71.62528,3.6,2.36,4.4,127.2,0.67,21,20,1.69,
56124780,66.0,187,0.0,72,2.99570854745876,0,10,0.0,0.223945679042768,3,6.91711258326573,5,0.277777777777778,27,5,1.906,31.6551024,4.8,2.04,3.2,112.8,0.35,14,12,1.69,
25976038,64.8,187,0.0,72,2.96454126857962,0,10,0.090821,0.223945679042768,4,7.08232054306261,5,0.294117647058823,48,5,1.886,30.66688,4.4,2.04,3.6,115.2,0.35,17,12,1.69,
59387142,67.2,187,0.0,72,3.09376744724317,0,10,0.006536,0.22431623524546,2,6.66514937783203,5,0.263157894736842,48,5,1.918,31.578368,5.2,2.04,2.8,112.0,0.35,11,12,1.69,
87563140,64.0,187,0.0,72,3.0300951750203,0,10,0.0,0.231522992329165,5,7.71441836448261,5,0.3125,43,5,1.914,44.15648,4.0,2.04,4.0,121.2,0.35,19,12,1.69,
50987241,68.8,187,0.0,84,3.0640909696148,0,10,0.0,0.15612386257877,3,6.23051932950245,5,0.256410256410256,27,2,2.004,25.6567984,4.8,2.18,3.8,107.8,0.3,26,15,1.88,
34012568,68.2,187,2.8,81,3.10341404116554,0,10,0.0,0.263891812849298,3,7.15714702149959,5,0.192307692307692,27,2,2.034,55.1449288,4.8,2.33,4.0,113.2,0.45,23,28,1.88,
13085762,68.6,187,0.0,83,3.1087129785233,0,7,0.0,0.157618547511842,3,5.42288021369688,5,0.344827586206897,15,2,2.006,19.87261168,2.8,2.19,3.8,105.4,0.31,25,9,1.88,
12904576,69.6,187,0.0,88,3.09031314306615,0,7,0.0,0.156956739165573,3,5.79265552948699,5,0.333333333333333,16,3,2.084,19.6980136,2.8,2.58,3.6,105.0,0.7,30,9,1.88,
24035867,67.8,187,0.0,79,3.05932357964132,0,10,0.0,0.155709800070948,3,6.02308432205053,5,0.263157894736842,27,2,1.97,25.2917424,4.8,2.04,4.0,108.0,0.16,21,14,1.88,
40326571,67.6,187,0.0,78,3.04308777039226,0,7,0.0,0.154906931004829,3,5.78667739466504,5,0.357142857142857,27,2,1.948,20.3347336,2.8,2.04,4.0,106.2,0.16,20,9,1.88,
16504783,68.0,187,0.0,80,3.12397614917136,0,10,0.0,0.21943403815018,3,6.42336588649982,5,0.263157894736842,27,2,1.96,32.6629424,4.8,2.04,4.0,111.8,0.16,22,14,1.88,
58029641,65.2,187,0.0,84,3.02853988995604,1,10,0.0,0.171830132537853,5,6.29985696897987,6,0.242424242424242,5,3,1.916,23.436928,4.0,2.18,5.0,113.0,0.52,35,15,1.66,
67198240,64.6,187,2.8,81,3.10257459740068,1,10,0.0,0.262909117334157,5,7.29211238281532,6,0.173913043478261,5,2,1.946,56.254864,4.0,2.33,5.2,118.4,0.67,32,28,1.66,
82769514,65.0,187,0.0,83,3.01055532229068,1,5,0.0,0.17649185829694,5,5.94246689272618,6,0.347826086956522,5,3,1.918,16.54280608,2.0,2.19,5.0,110.6,0.53,34,6,1.66,
57043269,66.0,187,0.0,88,3.04183788739339,1,5,0.0,0.17565566424556,5,5.9613314207548,6,0.333333333333333,5,4,1.996,16.579872,2.0,2.58,4.8,110.2,0.92,39,6,1.66,
50129364,62.4,187,0.0,72,2.97300611945976,1,10,0.0,0.226472471692405,5,7.32102291792476,6,0.266666666666667,5,6,1.818,29.435232,4.0,2.04,4.4,118.0,0.38,23,12,1.66,
25986740,63.2,187,0.0,74,2.94153246652403,1,10,0.0,0.186658751975725,5,6.79281948411436,6,0.258064516129032,5,1,1.842,22.605152,4.0,2.04,5.4,113.6,0.38,25,13,1.66,
34105672,64.2,187,0.0,79,2.98889172694049,1,10,0.0,0.171719548408983,5,6.47935546016349,6,0.25,5,2,1.882,23.071872,4.0,2.04,5.2,113.2,0.38,30,14,1.66,
78691503,63.4,187,0.0,75,3.01938308972373,1,10,0.0,0.222451146254414,5,7.28738163340208,6,0.258064516129032,5,1,1.836,29.820352,4.0,2.04,5.4,117.6,0.38,26,13,1.66,
37419068,64.0,187,0.0,78,2.9616310270575,1,5,0.0,0.172044228070584,5,6.27378788479494,6,0.363636363636364,5,2,1.86,17.004928,2.0,2.04,5.2,111.4,0.38,29,6,1.66,
32714856,64.4,187,0.0,80,3.04903559884225,1,10,0.0,0.222451146254414,5,7.04993412056227,6,0.25,5,2,1.872,30.443072,4.0,2.04,5.2,117.0,0.38,31,14,1.66,
83429561,67.6,187,0.0,84,3.02609167381977,0,10,0.0,0.15612386257877,4,6.18974095055639,5,0.27027027027027,26,2,1.984,24.668576,4.4,2.18,4.2,110.2,0.35,29,15,1.83,
69538402,67.0,187,2.8,81,3.09026206491358,0,10,0.097071,0.263891812849298,4,6.87333477057205,5,0.2,26,1,2.014,55.63904,4.4,2.33,4.4,115.6,0.5,26,28,1.83,
71465098,67.4,187,0.0,83,3.0469656769039,0,6,0.0,0.157618547511842,4,5.67768734206961,5,0.37037037037037,15,2,1.986,18.39027808,2.4,2.19,4.2,107.8,0.36,28,8,1.83,
94715302,68.4,187,0.0,88,3.05098249655379,0,6,0.0,0.156956739165573,4,5.86226772140371,5,0.357142857142857,16,3,2.064,18.21568,2.4,2.58,4.0,107.4,0.75,33,8,1.83,
32468591,66.6,187,0.0,79,2.98002527672898,0,10,0.097071,0.155709800070948,4,6.28187756160734,5,0.277777777777778,26,1,1.95,24.30352,4.4,2.04,4.4,110.4,0.21,24,14,1.83,
98016472,66.4,187,0.0,78,2.9454626616162,0,6,0.097071,0.154906931004829,4,6.12796191820943,5,0.384615384615385,26,1,1.928,18.8524,2.4,2.04,4.4,108.6,0.21,23,8,1.83,
10857693,66.8,187,0.0,80,3.05607170459351,0,10,0.097071,0.21943403815018,4,6.64853012974945,5,0.277777777777778,26,1,1.94,31.67472,4.4,2.04,4.4,114.2,0.21,25,14,1.83,
16958274,63.6,187,0.0,74,3.08320980188852,1,10,0.0,0.20609831249986,5,7.12060340562076,6,0.258064516129032,42,1,2.042,36.6736,4.0,2.16,5.4,119.6,0.35,24,13,1.81,
93608745,67.2,187,0.0,74,3.17026856976948,1,10,0.0,0.190716824855805,3,6.72389221395502,5,0.216216216216216,45,2,2.09,38.89616,5.2,2.28,4.2,114.8,0.47,15,13,1.81,
12064358,66.0,187,0.0,74,3.0672556251371,1,10,0.0,0.194942090256101,4,6.94514922075481,5,0.228571428571429,44,1,2.058,38.3088,4.8,2.2,4.6,116.4,0.39,18,13,1.81,
95240316,64.0,187,5.6,74,3.05782755899947,0,10,0.0,0.197110518441763,5,7.27714726324872,6,0.169491525423729,74,1,2.122,73.628,3.6,2.36,5.4,122.8,0.55,23,20,1.81,
85397462,66.8,187,0.0,74,3.00352008970087,0,10,0.0,0.17740691724314,3,6.30909157413916,5,0.27027027027027,27,2,1.93,24.8250224,4.8,2.04,4.2,108.4,0.23,16,13,1.81,
34209168,65.6,187,0.0,74,2.93670193051488,0,10,0.0,0.17740691724314,4,6.51010876818986,5,0.285714285714286,26,1,1.91,23.8368,4.4,2.04,4.6,110.8,0.23,19,13,1.81,
41253670,68.0,187,0.0,74,3.08819903267382,0,10,0.0,0.179141821333142,2,6.06674031297505,5,0.256410256410256,28,3,1.942,24.748288,5.2,2.04,3.8,107.6,0.23,13,13,1.81,
54789260,64.8,187,0.0,74,3.04325430540209,0,10,0.0,0.199312714776632,5,7.05555447032935,5,0.303030303030303,43,0,1.938,37.3264,4.0,2.04,5.0,116.8,0.23,21,13,1.81,
32508179,64.6,187,0.0,79,3.12433751759639,1,10,0.0,0.200781428195816,5,6.86225192500861,6,0.25,42,2,2.082,37.14032,4.0,2.16,5.2,119.2,0.15,29,14,2.01,
92165478,68.2,187,0.0,79,3.18907782837676,1,10,0.0,0.178179966487409,3,6.65239673938672,5,0.210526315789474,45,2,2.13,39.36288,5.2,2.28,4.0,114.4,0.27,20,14,2.01,
78351290,67.0,187,0.0,79,3.1153631614507,1,10,0.057541,0.184648700679445,4,6.76665578473841,5,0.222222222222222,44,1,2.098,38.77552,4.8,2.2,4.4,116.0,0.19,23,14,2.01,
85902746,65.0,187,5.6,79,3.13944282675675,0,10,0.0,0.187882263393752,5,6.85735815368747,6,0.166666666666667,74,2,2.162,73.16128,3.6,2.36,5.2,122.4,0.35,28,20,2.01,
68293104,61.4,187,5.6,73,3.1559112592521,0,2,0.0,0.253730382469685,5,8.14005078727789,8,0.222222222222222,72,3,1.658,77.898633824,0.8,2.04,6.2,127.8,0.74,28,18,1.3,
23750186,63.6,187,5.6,84,3.24296647288897,0,10,0.0,0.259209876971558,5,7.3925211811766,8,0.175438596491228,72,5,1.772,70.228224,2.8,2.18,5.8,127.4,0.88,39,18,1.3,
72803641,63.0,187,8.4,81,3.25384538886112,0,10,0.0,0.280519703259021,5,8.31099358138444,8,0.142857142857143,72,4,1.802,85.07952,2.8,2.33,6.0,132.8,1.03,36,28,1.3,
91052873,63.4,187,5.6,83,3.28828210955271,0,2,0.0,0.272831172793036,5,6.94210742148398,8,0.212765957446809,72,5,1.774,77.25987808,0.8,2.19,5.8,125.0,0.89,38,18,1.3,
72153046,64.4,187,5.6,88,3.24071742076737,0,2,0.0,0.271520914645437,5,6.98165894722137,8,0.208333333333333,72,6,1.852,77.08528,0.8,2.58,5.6,124.6,1.28,43,18,1.3,
61927503,60.8,187,5.6,72,3.17217319694556,0,10,0.0,0.262954625331178,5,8.52294132743759,8,0.185185185185185,72,8,1.674,69.91328,2.8,2.04,5.2,132.4,0.74,27,18,1.3,
45068793,61.6,187,5.6,74,3.16138676373619,0,10,0.0,0.252497249948616,5,8.01713850878789,8,0.181818181818182,72,3,1.698,71.06,2.8,2.04,6.2,128.0,0.74,29,18,1.3,
86192507,62.6,187,5.6,79,3.17397062856951,0,10,0.0,0.259993958960147,5,7.79495014125194,8,0.178571428571429,72,4,1.738,70.59328,2.8,2.04,6.0,127.6,0.74,34,18,1.3,
48270965,61.8,187,5.6,75,3.19922247378533,0,10,0.0,0.261365561965106,5,8.49503663216466,8,0.181818181818182,72,3,1.692,70.2984,2.8,2.04,6.2,132.0,0.74,30,18,1.3,
85709634,62.4,187,5.6,78,3.15203055630485,0,2,0.0,0.263570544455797,5,7.69889241232468,8,0.217391304347826,72,4,1.716,77.722,0.8,2.04,6.0,125.8,0.74,33,18,1.3,
17596823,62.8,187,5.6,80,3.22391033387968,0,10,0.0,0.261365561965106,5,8.1849078874176,8,0.178571428571429,72,4,1.728,70.92112,2.8,2.04,6.0,131.4,0.74,35,18,1.3,
20694735,62.0,187,8.4,76,3.22250793809867,0,10,0.0,0.278121511168405,5,8.38176608695895,8,0.144927536231884,72,3,1.66,84.628848,2.8,2.04,6.2,132.6,0.74,31,27,1.3,
67381945,60.6,187,5.6,72,3.14331777359771,0,10,0.0,0.253441304432607,5,8.15017252706515,8,0.185185185185185,72,8,1.666,71.75488,2.8,2.04,5.2,128.0,0.74,27,18,1.3,
31286905,63.8,187,0.0,75,3.08581564525125,1,10,0.0,0.231602777926551,5,7.73441378545574,6,0.258064516129032,42,1,2.036,43.8888,4.0,2.16,5.4,123.6,0.38,25,13,1.78,
67239801,67.4,187,0.0,75,3.20789354927939,1,10,0.0,0.224103641018935,3,7.11103125070596,5,0.216216216216216,45,2,2.084,46.11136,5.2,2.28,4.2,118.8,0.5,16,13,1.78,
49670328,66.2,187,0.0,75,3.12253577934671,1,10,0.0,0.225986928334126,4,7.26947478795014,5,0.228571428571429,44,1,2.052,45.524,4.8,2.2,4.6,120.4,0.42,19,13,1.78,
82139740,64.2,187,5.6,75,3.08299685422435,0,10,0.0,0.227010205999232,5,7.77885119023477,6,0.169491525423729,74,1,2.116,72.0104,3.6,2.36,5.4,126.8,0.58,24,20,1.78,
12304586,67.0,187,0.0,75,3.06069238391156,0,10,0.0,0.21943403815018,3,6.6661046186448,5,0.27027027027027,27,2,1.924,32.0402224,4.8,2.04,4.2,112.4,0.26,17,13,1.78,
61932785,65.8,187,0.0,75,3.00221542501383,0,10,0.0,0.21943403815018,4,6.82059048943557,5,0.285714285714286,49,1,1.904,31.052,4.4,2.04,4.6,114.8,0.26,20,13,1.78,
38549061,68.2,187,0.0,75,3.14046106335648,0,10,0.0,0.21990216824065,2,6.50721522047217,5,0.256410256410256,28,3,1.936,31.963488,5.2,2.04,3.8,111.6,0.26,14,13,1.78,
62897034,65.0,187,0.0,75,3.05696188860764,0,10,0.0,0.228085323342676,5,7.61034990940522,5,0.303030303030303,43,0,1.932,44.5416,4.0,2.04,5.0,120.8,0.26,22,13,1.78,
76402381,64.2,187,0.0,73,2.90342595453035,0,5,0.0,0.200159611154652,5,6.6809693747911,5,0.434782608695652,25,0,1.758,18.593695424,2.0,2.04,5.0,113.4,0.49,21,7,1.55,
26408915,66.4,187,0.0,84,3.0486146557826,0,10,0.0,0.178187175712809,5,6.23545777248754,5,0.285714285714286,25,2,1.872,24.3783504,4.0,2.18,4.6,113.0,0.63,32,15,1.55,
93270846,65.8,187,2.8,81,3.12553051409065,0,10,0.0,0.262937277792971,5,7.20674584769742,5,0.208333333333333,25,1,1.902,55.7841528,4.0,2.33,4.8,118.4,0.78,29,28,1.55,
67851930,66.2,187,0.0,83,2.99653684201763,0,5,0.0,0.18391049142992,5,5.89090224357679,5,0.4,25,2,1.874,17.95493968,2.0,2.19,4.6,110.6,0.64,31,7,1.55,
79648230,67.2,187,0.0,88,3.0803913586933,0,5,0.0048639999999999,0.183016696114988,5,5.71909930946803,5,0.384615384615385,16,3,1.952,17.7803416,2.0,2.58,4.4,110.2,1.03,36,7,1.55,
20519736,63.6,187,0.0,72,3.00518711379371,0,10,0.0,0.2279288267092,5,7.18987785416731,5,0.3125,25,5,1.774,30.3766544,4.0,2.04,4.0,118.0,0.49,20,12,1.55,
16943087,64.4,187,0.0,74,2.92752089414929,0,10,0.0,0.190716824855805,5,6.59697557236225,5,0.303030303030303,25,0,1.798,23.5465744,4.0,2.04,5.0,113.6,0.49,22,13,1.55,
12458390,65.4,187,0.0,79,2.98905687821478,0,10,0.0,0.178179966487409,5,6.37358598176322,5,0.294117647058823,25,1,1.838,24.0132944,4.0,2.04,4.8,113.2,0.49,27,14,1.55,
84036972,64.6,187,0.0,75,3.03243867149541,0,10,0.0,0.224103641018935,5,7.0347846081472,5,0.303030303030303,25,0,1.792,30.7617744,4.0,2.04,5.0,117.6,0.49,23,13,1.55,
95267031,65.2,187,0.0,78,2.94803795352204,0,5,0.0,0.178885438199983,5,6.22888435547663,5,0.416666666666667,25,1,1.816,18.4170616,2.0,2.04,4.8,111.4,0.49,26,7,1.55,
71204863,65.6,187,0.0,80,3.06838496792865,0,10,0.0,0.224103641018935,5,6.83095622893618,5,0.294117647058823,25,1,1.828,31.3844944,4.0,2.04,4.8,117.0,0.49,28,14,1.55,
85320746,64.8,187,2.8,76,3.07205350317349,0,10,0.0,0.258645214868096,5,7.1681174904066,5,0.212765957446809,25,0,1.76,54.8828088,4.0,2.04,5.0,118.2,0.49,24,27,1.55,
38702645,63.4,187,0.0,72,2.90889450304788,0,10,0.0,0.198687728150178,5,6.68815860197638,5,0.3125,25,5,1.766,22.8516944,4.0,2.04,4.0,113.6,0.49,20,12,1.55,
34982675,62.2,187,0.0,73,3.12297185218495,1,4,0.0,0.220794403122398,5,7.59461503555734,7,0.421052631578947,5,2,1.778,36.818496224,1.6,2.04,5.8,123.4,0.44,26,5,1.6,
35280617,64.4,187,0.0,84,3.23227403945678,1,10,0.0,0.213150440681858,5,6.9185745447306,7,0.258064516129032,5,4,1.892,36.5282176,3.6,2.18,5.4,123.0,0.58,37,15,1.6,
95308671,63.8,187,2.8,81,3.24167953752243,1,10,0.0,0.266897594919487,5,7.87935765908889,7,0.181818181818182,5,3,1.922,57.6927616,3.6,2.33,5.6,128.4,0.73,34,28,1.6,
82609473,64.2,187,0.0,83,3.20982753258482,1,4,0.0,0.223249411608884,5,6.67943788658196,7,0.380952380952381,5,4,1.894,36.17974048,1.6,2.19,5.4,120.6,0.59,36,5,1.6,
58319420,65.2,187,0.0,88,3.20999637074835,1,4,0.0,0.22212213093825,5,6.70691413758853,7,0.363636363636364,5,5,1.972,36.0051424,1.6,2.58,5.2,120.2,0.98,41,6,1.6,
70264158,61.6,187,0.0,72,3.17870259599048,1,10,0.0,0.23969492120604,5,7.92364180982673,7,0.285714285714286,5,7,1.794,42.5265216,3.6,2.04,4.8,128.0,0.44,25,12,1.6,
16094873,62.4,187,0.0,74,3.13391016669405,1,10,0.0,0.215484846803291,5,7.4976281026515,7,0.275862068965517,5,2,1.818,35.6964416,3.6,2.04,5.8,123.6,0.44,27,13,1.6,
27159836,63.4,187,0.0,79,3.1984500246978,1,10,0.0,0.213576950562855,5,7.08619543198554,7,0.266666666666667,5,3,1.858,36.1631616,3.6,2.04,5.6,123.2,0.44,32,14,1.6,
47812905,62.6,187,0.0,75,3.17963345727614,1,10,0.0,0.236906211638506,5,7.93470373458968,7,0.275862068965517,5,2,1.812,42.9116416,3.6,2.04,5.8,127.6,0.44,28,13,1.6,
52948361,63.2,187,0.0,78,3.18106722528721,1,4,0.0,0.215864849236958,5,6.9694303495978,7,0.4,5,3,1.836,36.6418624,1.6,2.04,5.6,121.4,0.44,31,5,1.6,
40568932,63.6,187,0.0,80,3.21930866924852,1,10,0.0,0.236906211638506,5,7.67149212121226,7,0.266666666666667,5,3,1.848,43.5343616,3.6,2.04,5.6,127.0,0.44,33,14,1.6,
43208516,62.8,187,2.8,76,3.20047471936011,1,10,0.0,0.26343055108671,5,7.96309019430445,7,0.186046511627907,5,2,1.78,57.2420896,3.6,2.04,5.8,128.2,0.44,29,27,1.6,
97428650,61.4,187,0.0,72,3.14904412472059,1,10,0.0,0.219909966516167,5,7.50763904404493,7,0.285714285714286,5,7,1.786,35.0015616,3.6,2.04,4.8,123.6,0.44,25,12,1.6,
20819547,70.0,187,0.0,84,3.05518839863654,0,10,0.0,0.159233637725358,2,6.55399150729362,5,0.24390243902439,33,3,2.016,25.580064,5.2,2.18,3.4,107.0,0.27,23,15,1.91,
74920653,69.4,187,2.8,81,3.13724000934764,0,10,0.068933,0.263570544455797,2,7.3126175001825,5,0.185185185185185,82,3,2.046,55.183296,5.2,2.33,3.6,112.4,0.42,20,28,1.91,
72015384,69.8,187,0.0,83,3.02996260879473,0,8,0.0,0.161428299141188,2,6.10092854936411,5,0.32258064516129,15,3,2.018,19.75751008,3.2,2.19,3.4,104.6,0.28,22,10,1.91,
46752830,70.8,187,0.0,88,3.09493034005123,0,8,0.050912,0.160727595430146,2,5.98280723196492,5,0.3125,28,3,2.096,19.582912,3.2,2.58,3.2,104.2,0.67,27,10,1.91,
50648317,69.0,187,0.0,79,3.06932204965063,0,10,0.060882,0.158885978904878,2,6.14916725746175,5,0.25,32,3,1.982,25.215008,5.2,2.04,3.6,107.2,0.13,18,14,1.91,
59806341,69.2,187,0.0,80,3.11036785922067,0,10,0.066314,0.21990216824065,2,7.03907983863246,5,0.25,50,3,1.972,32.586208,5.2,2.04,3.6,111.0,0.13,19,14,1.91,
47098521,47.8,187,0.0,73,3.16184903561525,0,1,0.0,0.262924903061244,5,8.31682289262885,9,0.666666666666667,5,4,1.682,13.802271584,0.4,2.04,6.6,125.8,0.68,62,3,1.36,
96302148,50.0,187,0.0,84,3.20080329953192,0,10,0.0,0.271013549918708,5,7.6922909053668,9,0.37037037037037,5,6,1.796,21.18406784,2.4,2.18,6.2,125.4,0.82,73,15,1.36,
39062841,49.4,187,2.8,81,3.25871853117245,0,10,0.005228,0.285329741988027,5,8.5078698652427,9,0.25,5,5,1.826,57.38129408,2.4,2.33,6.4,130.8,0.97,70,28,1.36,
93481752,49.8,187,0.0,83,3.23058853620119,0,1,0.0,0.285289029116658,5,7.24483852730481,9,0.588235294117647,5,6,1.798,14.15241376,0.4,2.19,6.2,123.0,0.83,72,5,1.36,
18952376,50.8,187,0.0,88,3.28145948603816,0,1,0.0,0.283945535334322,5,6.93701596606972,9,0.555555555555556,5,7,1.876,14.32701184,0.4,2.58,6.0,122.6,1.22,77,6,1.36,
61487350,47.2,187,0.0,72,3.17586235789555,0,10,0.0,0.270037699039819,5,8.70644795941466,9,0.416666666666667,5,9,1.698,27.18237184,2.4,2.04,5.6,130.4,0.68,61,12,1.36,
40236598,48.0,187,0.0,74,3.17010682756151,0,10,0.0,0.26253183938881,5,8.14662789891593,9,0.4,5,4,1.722,20.35229184,2.4,2.04,6.6,126.0,0.68,63,13,1.36,
51398260,49.0,187,0.0,79,3.17499543298822,0,10,0.013279,0.271865037327236,5,7.93205064788519,9,0.384615384615385,5,5,1.762,20.81901184,2.4,2.04,6.4,125.6,0.68,68,14,1.36,
12507849,48.2,187,0.0,75,3.20714969190368,0,10,0.0,0.268719638579442,5,8.58908866577694,9,0.4,5,4,1.716,27.81905408,2.4,2.04,6.6,130.0,0.68,64,13,1.36,
87196024,48.8,187,0.0,78,3.15526925670113,0,1,0.01669,0.275682924715776,5,7.83971892623324,9,0.625,5,5,1.74,13.69029184,0.4,2.04,6.4,123.8,0.68,67,4,1.36,
41267093,49.2,187,0.0,80,3.2276143802808,0,10,0.0078469999999999,0.268719638579442,5,8.3944885928475,9,0.384615384615385,5,5,1.752,29.06449408,2.4,2.04,6.4,129.4,0.68,69,14,1.36,
32156478,48.4,187,2.8,76,3.22606262078523,0,10,0.0,0.283191991556316,5,8.58888457529027,9,0.256410256410256,5,4,1.684,56.47995008,2.4,2.04,6.6,130.6,0.68,65,27,1.36,
59230168,47.0,187,0.0,72,3.15550052177581,0,10,0.0,0.262760287619724,5,8.23666306605867,9,0.416666666666667,5,9,1.69,19.65741184,2.4,2.04,5.6,126.0,0.68,61,12,1.36,
20456318,64.4,187,0.0,78,3.12155316957637,1,5,0.0,0.202578196402434,5,6.64246669316504,6,0.363636363636364,42,2,2.06,38.1076,2.0,2.16,5.2,117.4,0.26,28,6,1.9,
58346072,68.0,187,0.0,78,3.19321656662027,1,8,0.0,0.178885438199983,3,6.34319281707928,5,0.285714285714286,45,2,2.108,41.44144,3.2,2.28,4.0,112.6,0.38,19,9,1.9,
63175049,66.8,187,0.0,78,3.08864274905783,1,7,0.057082,0.185701388442046,4,6.60179315189885,5,0.307692307692308,14,1,2.076,40.5604,2.8,2.2,4.4,114.2,0.3,22,8,1.9,
94130527,64.8,187,5.6,78,3.12710187460913,0,4,0.0,0.189097130479147,5,6.68045130178609,6,0.2,74,2,2.14,80.29,1.6,2.36,5.2,120.6,0.46,27,20,1.9,
81437256,68.8,187,0.0,78,3.19653255039758,0,8,0.057471,0.158331148245701,2,5.30906137843126,5,0.333333333333333,14,3,1.96,20.219632,3.2,2.04,3.6,105.4,0.14,17,10,1.9,
12374650,65.6,187,0.0,78,3.01819724661823,0,5,0.0,0.192483463542617,5,6.85886220881941,5,0.416666666666667,43,1,1.956,39.0868,2.0,2.04,4.8,114.6,0.14,25,7,1.9,
83764925,64.8,187,0.0,80,3.16389750689823,1,10,0.0,0.231602777926551,5,7.39867274867897,6,0.25,42,2,2.072,44.51152,4.0,2.16,5.2,123.0,0.2,30,14,1.96,
10378294,68.4,187,0.0,80,3.25600608384291,1,10,0.0,0.224103641018935,3,6.92208874172879,5,0.210526315789474,45,2,2.12,46.73408,5.2,2.28,4.0,118.2,0.32,21,14,1.96,
40596718,67.2,187,0.0,80,3.18108220913012,1,10,0.057541,0.225986928334126,4,7.10495898954269,5,0.222222222222222,44,1,2.088,46.14672,4.8,2.2,4.4,119.8,0.24,24,14,1.96,
31879054,65.2,187,5.6,80,3.16588305445151,0,10,0.0,0.227010205999232,5,7.43970011711453,6,0.166666666666667,74,2,2.152,72.63312,3.6,2.36,5.2,126.2,0.4,29,20,1.96,
13658924,62.6,187,5.6,73,3.10349490890109,0,3,0.0,0.224959401996074,5,7.57617585941578,7,0.212765957446809,73,2,1.738,79.078416224,1.2,2.04,5.8,125.8,0.54,25,19,1.5,
89231046,64.8,187,5.6,84,3.22570626329838,0,10,0.0,0.21943403815018,5,6.8749679787694,7,0.169491525423729,73,4,1.852,71.4080064,3.2,2.18,5.4,125.4,0.68,36,19,1.5,
15780629,64.2,187,8.4,81,3.23362075709262,0,10,0.0,0.268231694971903,5,7.82563586539341,7,0.138888888888889,73,3,1.882,85.8660416,3.2,2.33,5.6,130.8,0.83,33,28,1.5,
60573841,64.6,187,5.6,83,3.19129185049816,0,3,0.0,0.230129272900225,5,6.66753070513205,7,0.204081632653061,73,4,1.854,78.43966048,1.2,2.19,5.4,123.0,0.69,35,19,1.5,
79631548,65.6,187,5.6,88,3.20839197860089,0,3,0.0,0.228970658178648,5,6.67224861319885,7,0.2,73,5,1.932,78.2650624,1.2,2.58,5.2,122.6,1.08,40,19,1.5,
18967543,62.0,187,5.6,72,3.15562916388105,0,10,0.0,0.242402175575985,5,7.90080227371872,7,0.178571428571429,73,7,1.754,70.6998016,3.2,2.04,4.8,130.4,0.54,24,19,1.5,
38960417,62.8,187,5.6,74,3.11707454876456,0,10,0.0,0.220290212623661,5,7.45557806310505,7,0.175438596491228,73,2,1.778,72.2397824,3.2,2.04,5.8,126.0,0.54,26,19,1.5,
94528706,63.8,187,5.6,79,3.19145103468703,0,10,0.0,0.219920534778184,5,7.0277512288748,7,0.172413793103448,73,3,1.818,71.7730624,3.2,2.04,5.6,125.6,0.54,31,19,1.5,
41085739,63.0,187,5.6,75,3.16406918925299,0,10,0.0,0.239789643170869,5,7.9029927832493,7,0.175438596491228,73,2,1.772,71.0849216,3.2,2.04,5.8,130.0,0.54,27,19,1.5,
74920568,63.6,187,5.6,78,3.17158759183931,0,3,0.0,0.222425579695966,5,6.92514812374985,7,0.208333333333333,73,3,1.796,78.9017824,1.2,2.04,5.6,123.8,0.54,30,19,1.5,
69578014,64.0,187,5.6,80,3.20773977971737,0,10,0.0,0.239789643170869,5,7.63456896716937,7,0.172413793103448,73,3,1.808,71.7076416,3.2,2.04,5.6,129.4,0.54,32,19,1.5,
